,label_value,score,sex,age_cat,race
6389,1,6,Male,25 - 45,African-American
6390,1,10,Male,Greater than 45,Caucasian
6391,0,2,Male,Less than 25,African-American
6392,1,4,Female,Less than 25,African-American
6393,0,1,Male,25 - 45,Other
6394,1,4,Male,25 - 45,African-American
6395,1,6,Male,25 - 45,African-American
6396,1,3,Male,25 - 45,African-American
6397,1,4,Male,25 - 45,Caucasian
6398,0,5,Male,Greater than 45,Caucasian
6399,0,1,Male,25 - 45,Caucasian
6400,0,2,Male,25 - 45,African-American
6401,1,6,Male,Less than 25,African-American
6402,1,2,Male,Greater than 45,Caucasian
6403,0,1,Male,Greater than 45,Caucasian
6404,1,3,Male,25 - 45,African-American
6405,0,6,Male,25 - 45,African-American
6406,1,7,Female,25 - 45,African-American
6407,1,9,Male,Less than 25,Caucasian
6408,0,10,Male,25 - 45,African-American
6409,1,4,Male,Less than 25,African-American
6410,0,2,Male,25 - 45,African-American
6411,0,2,Male,Greater than 45,Caucasian
6412,1,10,Male,25 - 45,African-American
6413,1,5,Female,Less than 25,African-American
6414,0,8,Male,Greater than 45,African-American
6415,0,1,Male,Greater than 45,African-American
6416,1,2,Male,25 - 45,African-American
6417,0,5,Male,Greater than 45,Caucasian
6418,1,1,Male,Greater than 45,Caucasian
6419,0,2,Male,Less than 25,Hispanic
6420,1,2,Male,Greater than 45,Other
6421,1,4,Male,25 - 45,African-American
6422,0,6,Male,25 - 45,African-American
6423,1,5,Male,25 - 45,Caucasian
6424,0,2,Male,25 - 45,Caucasian
6425,0,5,Male,25 - 45,African-American
6426,0,1,Male,25 - 45,African-American
6427,1,1,Female,Greater than 45,Hispanic
6428,1,7,Male,25 - 45,African-American
6429,0,1,Male,Greater than 45,Other
6430,0,5,Male,Greater than 45,Caucasian
6431,1,3,Male,Less than 25,Hispanic
6432,0,9,Male,25 - 45,African-American
6433,1,9,Female,25 - 45,African-American
6434,1,8,Male,25 - 45,African-American
6435,1,3,Female,25 - 45,African-American
6436,1,5,Male,25 - 45,African-American
6437,1,5,Male,Greater than 45,Caucasian
6438,0,4,Male,25 - 45,African-American
6439,1,4,Male,25 - 45,Caucasian
6440,0,5,Male,Greater than 45,African-American
6441,0,1,Male,Greater than 45,Hispanic
6442,1,10,Male,25 - 45,African-American
6443,0,2,Male,25 - 45,Caucasian
6444,0,2,Male,Greater than 45,Caucasian
6445,1,2,Male,25 - 45,Hispanic
6446,1,4,Male,25 - 45,Caucasian
6447,0,1,Male,Greater than 45,Caucasian
6448,0,5,Male,25 - 45,African-American
6449,0,2,Female,Greater than 45,African-American
6450,0,5,Male,Less than 25,Caucasian
6451,0,1,Male,Greater than 45,African-American
6452,0,1,Female,25 - 45,Caucasian
6453,0,1,Female,Greater than 45,Hispanic
6454,1,8,Male,25 - 45,African-American
6455,1,1,Male,Greater than 45,Caucasian
6456,0,1,Male,Greater than 45,African-American
6457,1,3,Male,25 - 45,Caucasian
6458,1,6,Female,Greater than 45,African-American
6459,1,1,Male,Greater than 45,African-American
6460,1,10,Male,Less than 25,African-American
6461,1,6,Male,Greater than 45,Caucasian
6462,1,3,Male,Greater than 45,African-American
6463,0,2,Male,Greater than 45,Caucasian
6464,0,9,Male,25 - 45,African-American
6465,1,9,Male,Less than 25,African-American
6466,0,2,Male,25 - 45,Hispanic
6467,0,2,Male,25 - 45,Caucasian
6468,0,7,Male,25 - 45,Hispanic
6469,1,1,Male,25 - 45,African-American
6470,1,4,Male,25 - 45,African-American
6471,0,3,Male,25 - 45,African-American
6472,0,10,Male,25 - 45,African-American
6473,0,6,Male,Greater than 45,African-American
6474,0,6,Male,25 - 45,Caucasian
6475,1,6,Male,Greater than 45,African-American
6476,1,1,Male,25 - 45,African-American
6477,1,5,Male,Less than 25,Caucasian
6478,1,3,Male,Greater than 45,African-American
6479,0,1,Female,Greater than 45,Caucasian
6480,1,7,Female,Greater than 45,Caucasian
6481,1,4,Male,25 - 45,African-American
6482,0,7,Female,Less than 25,African-American
6483,0,1,Male,25 - 45,Hispanic
6484,0,4,Male,25 - 45,African-American
6485,0,6,Male,25 - 45,African-American
6486,0,1,Male,25 - 45,African-American
6487,0,2,Male,25 - 45,African-American
6488,1,10,Male,25 - 45,African-American
6489,1,9,Female,25 - 45,Caucasian
6490,1,9,Male,Greater than 45,African-American
6491,0,2,Male,25 - 45,African-American
6492,0,6,Male,25 - 45,Hispanic
6493,1,1,Female,25 - 45,African-American
6494,1,8,Male,25 - 45,Hispanic
6495,1,9,Male,25 - 45,African-American
6496,1,5,Male,Less than 25,Caucasian
6497,0,2,Male,25 - 45,Caucasian
6498,1,9,Male,Greater than 45,African-American
6499,1,10,Male,Less than 25,African-American
6500,1,9,Male,25 - 45,African-American
6501,1,9,Male,Less than 25,African-American
6502,0,6,Male,25 - 45,Hispanic
6503,1,4,Male,Less than 25,Caucasian
6504,0,1,Male,25 - 45,Hispanic
6505,0,1,Male,25 - 45,African-American
6506,0,5,Male,25 - 45,Caucasian
6507,0,4,Male,25 - 45,African-American
6508,1,3,Female,Greater than 45,Caucasian
6509,0,5,Male,25 - 45,African-American
6510,0,3,Female,25 - 45,African-American
6511,1,5,Male,25 - 45,African-American
6512,1,3,Male,25 - 45,Caucasian
6513,1,10,Male,25 - 45,Caucasian
6514,0,1,Male,Greater than 45,African-American
6515,1,10,Male,25 - 45,African-American
6516,1,5,Male,25 - 45,African-American
6517,1,10,Male,Less than 25,African-American
6518,1,1,Male,Greater than 45,African-American
6519,0,1,Male,Greater than 45,Caucasian
6520,1,9,Female,25 - 45,African-American
6521,1,3,Male,25 - 45,Hispanic
6522,0,1,Male,Greater than 45,Hispanic
6523,1,1,Male,25 - 45,Caucasian
6524,1,2,Male,Less than 25,Caucasian
6525,0,7,Male,25 - 45,African-American
6526,0,1,Male,Greater than 45,Hispanic
6527,0,2,Male,25 - 45,Caucasian
6528,0,1,Male,25 - 45,Caucasian
6529,1,3,Male,Less than 25,African-American
6530,0,1,Male,25 - 45,African-American
6531,1,1,Male,Greater than 45,African-American
6532,0,6,Female,Less than 25,African-American
6533,0,2,Female,25 - 45,African-American
6534,0,9,Female,Less than 25,African-American
6535,0,4,Male,Less than 25,Caucasian
6536,1,5,Male,Greater than 45,African-American
6537,1,6,Female,25 - 45,African-American
6538,1,5,Male,Greater than 45,Caucasian
6539,1,7,Male,25 - 45,African-American
6540,0,1,Female,Greater than 45,Caucasian
6541,0,2,Male,Less than 25,African-American
6542,1,10,Male,Less than 25,African-American
6543,1,5,Male,25 - 45,African-American
6544,0,1,Female,25 - 45,Caucasian
6545,1,6,Female,25 - 45,African-American
6546,1,6,Male,Less than 25,African-American
6547,1,3,Male,Less than 25,African-American
6548,0,8,Male,Less than 25,African-American
6549,0,4,Male,25 - 45,Caucasian
6550,1,4,Female,Less than 25,African-American
6551,0,1,Female,25 - 45,African-American
6552,1,9,Male,Less than 25,African-American
6553,0,4,Male,Less than 25,Caucasian
6554,1,1,Female,25 - 45,Caucasian
6555,0,4,Male,Less than 25,African-American
6556,0,5,Male,25 - 45,African-American
6557,1,10,Male,Less than 25,Caucasian
6558,0,6,Male,Less than 25,African-American
6559,1,4,Male,25 - 45,Caucasian
6560,1,7,Male,25 - 45,African-American
6561,1,9,Male,Less than 25,African-American
6562,1,3,Male,Greater than 45,African-American
6563,1,6,Female,Less than 25,African-American
6564,1,4,Male,Greater than 45,African-American
6565,1,4,Male,25 - 45,African-American
6566,1,4,Male,Less than 25,Other
6567,0,5,Female,Less than 25,African-American
6568,1,5,Male,Less than 25,African-American
6569,0,4,Male,25 - 45,Caucasian
6570,0,4,Male,Less than 25,Caucasian
6571,1,6,Male,25 - 45,African-American
6572,1,4,Male,Less than 25,African-American
6573,0,6,Female,Greater than 45,African-American
6574,0,9,Male,Greater than 45,African-American
6575,0,1,Male,Greater than 45,Caucasian
6576,1,2,Female,25 - 45,Caucasian
6577,1,6,Female,25 - 45,African-American
6578,0,5,Female,Greater than 45,African-American
6579,1,4,Male,25 - 45,African-American
6580,1,4,Male,Greater than 45,African-American
6581,1,9,Male,Greater than 45,African-American
6582,1,1,Female,Greater than 45,African-American
6583,1,7,Male,25 - 45,African-American
6584,0,1,Female,Greater than 45,Caucasian
6585,1,2,Male,25 - 45,Caucasian
6586,1,6,Male,Less than 25,African-American
6587,1,6,Male,Less than 25,Caucasian
6588,0,1,Male,Greater than 45,Caucasian
6589,1,5,Male,25 - 45,Caucasian
6590,0,2,Female,25 - 45,Other
6591,1,10,Male,25 - 45,Caucasian
6592,0,5,Female,25 - 45,African-American
6593,0,5,Male,Greater than 45,African-American
6594,0,7,Male,25 - 45,African-American
6595,0,2,Male,25 - 45,Other
6596,0,8,Male,25 - 45,African-American
6597,0,5,Male,Greater than 45,African-American
6598,0,7,Female,25 - 45,African-American
6599,0,1,Male,25 - 45,African-American
6600,1,5,Female,25 - 45,Caucasian
6601,0,1,Male,Greater than 45,African-American
6602,0,4,Male,25 - 45,Caucasian
6603,0,6,Male,Greater than 45,African-American
6604,0,4,Male,Less than 25,Caucasian
6605,0,2,Female,25 - 45,Caucasian
6606,0,3,Female,25 - 45,Hispanic
6607,1,3,Male,25 - 45,Caucasian
6608,0,2,Male,25 - 45,African-American
6609,0,4,Male,Less than 25,African-American
6610,0,6,Male,25 - 45,African-American
6611,1,4,Male,25 - 45,Hispanic
6612,1,3,Female,25 - 45,Hispanic
6613,1,8,Male,Less than 25,African-American
6614,0,1,Male,25 - 45,Caucasian
6615,0,5,Male,Greater than 45,Caucasian
6616,1,2,Female,25 - 45,Caucasian
6617,1,2,Male,Greater than 45,Caucasian
6618,0,2,Female,25 - 45,African-American
6619,1,5,Male,25 - 45,African-American
6620,1,2,Male,Greater than 45,African-American
6621,0,3,Male,Less than 25,Caucasian
6622,0,3,Male,25 - 45,African-American
6623,0,4,Female,Less than 25,Other
6624,1,3,Male,25 - 45,African-American
6625,0,9,Male,25 - 45,Caucasian
6626,0,5,Female,25 - 45,African-American
6627,1,4,Female,25 - 45,African-American
6628,0,2,Male,25 - 45,African-American
6629,1,5,Male,25 - 45,African-American
6630,0,2,Male,25 - 45,African-American
6631,0,1,Male,Greater than 45,Hispanic
6632,1,9,Male,Less than 25,African-American
6633,1,2,Female,25 - 45,Other
6634,1,9,Male,25 - 45,African-American
6635,1,6,Male,Greater than 45,Caucasian
6636,0,2,Female,25 - 45,Caucasian
6637,1,1,Male,Greater than 45,Hispanic
6638,1,6,Female,Less than 25,Caucasian
6639,0,7,Male,Greater than 45,Caucasian
6640,1,8,Male,25 - 45,African-American
6641,0,1,Female,Greater than 45,African-American
6642,0,9,Male,Less than 25,African-American
6643,1,1,Male,25 - 45,Caucasian
6644,0,2,Male,25 - 45,Caucasian
6645,1,7,Male,25 - 45,Hispanic
6646,1,3,Male,25 - 45,African-American
6647,0,7,Male,25 - 45,African-American
6648,0,2,Male,25 - 45,Hispanic
6649,1,3,Female,25 - 45,African-American
6650,1,6,Male,25 - 45,African-American
6651,0,8,Male,25 - 45,African-American
6652,0,8,Male,25 - 45,African-American
6653,0,1,Female,25 - 45,Hispanic
6654,1,7,Male,25 - 45,African-American
6655,1,2,Male,25 - 45,African-American
6656,0,1,Female,Greater than 45,Hispanic
6657,1,9,Female,25 - 45,African-American
6658,1,9,Male,Less than 25,African-American
6659,0,1,Male,Greater than 45,Caucasian
6660,0,2,Female,25 - 45,Caucasian
6661,0,6,Male,Less than 25,African-American
6662,1,2,Male,25 - 45,African-American
6663,0,1,Female,Greater than 45,Caucasian
6664,1,6,Male,Less than 25,African-American
6665,0,1,Male,Greater than 45,Caucasian
6666,1,7,Male,25 - 45,Caucasian
6667,1,3,Male,25 - 45,African-American
6668,1,8,Male,25 - 45,African-American
6669,1,7,Male,25 - 45,Caucasian
6670,1,6,Male,25 - 45,African-American
6671,0,1,Male,Greater than 45,Caucasian
6672,0,1,Male,Greater than 45,African-American
6673,0,3,Female,25 - 45,Caucasian
6674,0,9,Male,25 - 45,African-American
6675,0,9,Male,25 - 45,African-American
6676,0,8,Male,25 - 45,African-American
6677,0,2,Male,25 - 45,African-American
6678,1,4,Male,25 - 45,Caucasian
6679,1,10,Male,25 - 45,African-American
6680,0,5,Male,Less than 25,African-American
6681,1,8,Male,Less than 25,African-American
6682,0,1,Male,25 - 45,Other
6683,0,9,Male,25 - 45,Caucasian
6684,1,10,Female,Greater than 45,African-American
6685,0,5,Male,25 - 45,Other
6686,1,2,Male,25 - 45,Hispanic
6687,1,8,Female,25 - 45,African-American
6688,1,7,Male,25 - 45,Hispanic
6689,0,6,Male,25 - 45,African-American
6690,0,3,Male,25 - 45,Caucasian
6691,0,1,Male,25 - 45,Caucasian
6692,0,9,Male,25 - 45,African-American
6693,0,4,Female,Less than 25,African-American
6694,0,2,Male,Greater than 45,African-American
6695,0,10,Male,Less than 25,African-American
6696,0,8,Female,25 - 45,African-American
6697,1,8,Male,25 - 45,African-American
6698,1,4,Male,Less than 25,African-American
6699,1,8,Female,Less than 25,Caucasian
6700,0,3,Male,Less than 25,African-American
6701,0,7,Male,25 - 45,African-American
6702,0,5,Male,25 - 45,African-American
6703,0,2,Male,25 - 45,Other
6704,1,7,Male,25 - 45,African-American
6705,0,1,Male,Greater than 45,Caucasian
6706,0,2,Male,25 - 45,African-American
6707,0,1,Male,Greater than 45,Caucasian
6708,1,1,Male,25 - 45,African-American
6709,0,5,Male,Less than 25,African-American
6710,1,1,Male,25 - 45,African-American
6711,0,9,Male,Less than 25,African-American
6712,1,9,Male,Less than 25,Caucasian
6713,0,1,Male,25 - 45,African-American
6714,1,6,Male,25 - 45,African-American
6715,0,7,Male,25 - 45,Caucasian
6716,0,3,Female,25 - 45,Hispanic
6717,1,1,Male,Greater than 45,Other
6718,0,10,Male,25 - 45,African-American
6719,0,2,Male,25 - 45,Caucasian
6720,0,4,Male,Less than 25,African-American
6721,0,1,Male,25 - 45,Other
6722,0,9,Male,25 - 45,African-American
6723,0,4,Male,25 - 45,Caucasian
6724,0,2,Female,25 - 45,Other
6725,1,3,Male,Greater than 45,Caucasian
6726,0,1,Male,Greater than 45,Caucasian
6727,1,9,Male,Greater than 45,Caucasian
6728,0,2,Male,25 - 45,African-American
6729,0,1,Male,25 - 45,Other
6730,0,8,Female,25 - 45,African-American
6731,0,3,Male,25 - 45,Caucasian
6732,1,2,Female,25 - 45,Hispanic
6733,0,3,Male,25 - 45,Hispanic
6734,0,4,Male,Less than 25,African-American
6735,0,3,Male,25 - 45,African-American
6736,1,8,Male,25 - 45,African-American
6737,1,1,Male,25 - 45,African-American
6738,0,7,Male,25 - 45,African-American
6739,0,2,Female,25 - 45,African-American
6740,1,10,Male,25 - 45,African-American
6741,0,1,Female,Greater than 45,Caucasian
6742,1,5,Male,25 - 45,African-American
6743,0,2,Male,25 - 45,Other
6744,1,8,Male,25 - 45,Caucasian
6745,1,10,Male,25 - 45,African-American
6746,0,8,Male,Less than 25,African-American
6747,0,3,Male,Less than 25,Caucasian
6748,0,5,Male,Greater than 45,African-American
6749,0,3,Male,25 - 45,African-American
6750,1,5,Male,25 - 45,African-American
6751,0,5,Male,25 - 45,African-American
6752,0,1,Male,Greater than 45,Caucasian
6753,1,3,Male,Less than 25,African-American
6754,0,2,Male,Greater than 45,African-American
6755,1,7,Male,Less than 25,Hispanic
6756,1,6,Male,Less than 25,African-American
6757,1,1,Male,Greater than 45,Caucasian
6758,0,6,Male,25 - 45,African-American
6759,1,5,Male,Greater than 45,African-American
6760,1,2,Female,25 - 45,African-American
6761,0,10,Male,25 - 45,African-American
6762,1,6,Female,25 - 45,Caucasian
6763,1,1,Male,25 - 45,African-American
6764,0,1,Male,Greater than 45,Other
6765,0,1,Male,Greater than 45,African-American
6766,1,1,Male,25 - 45,African-American
6767,1,9,Male,25 - 45,Hispanic
6768,1,4,Female,Less than 25,African-American
6769,1,10,Male,25 - 45,African-American
6770,0,5,Male,Less than 25,Caucasian
6771,0,4,Male,25 - 45,African-American
6772,0,1,Male,Greater than 45,Other
6773,0,1,Male,Greater than 45,Caucasian
6774,0,1,Male,25 - 45,Hispanic
6775,0,1,Male,25 - 45,Other
6776,1,6,Male,Less than 25,African-American
6777,0,1,Female,Greater than 45,Other
6778,1,8,Male,25 - 45,African-American
6779,0,2,Male,25 - 45,Hispanic
6780,1,2,Female,25 - 45,Caucasian
6781,1,10,Male,Less than 25,African-American
6782,0,1,Female,25 - 45,Other
6783,0,2,Male,25 - 45,African-American
6784,0,1,Male,Greater than 45,African-American
6785,1,8,Male,25 - 45,African-American
6786,0,2,Male,Less than 25,African-American
6787,1,1,Male,25 - 45,African-American
6788,1,4,Female,25 - 45,African-American
6789,0,6,Female,Less than 25,African-American
6790,0,6,Male,25 - 45,Other
6791,1,8,Male,25 - 45,Hispanic
6792,0,2,Male,25 - 45,Caucasian
6793,0,6,Male,25 - 45,African-American
6794,0,1,Male,25 - 45,Caucasian
6795,0,9,Female,25 - 45,Caucasian
6796,1,9,Male,Less than 25,African-American
6797,1,10,Male,Less than 25,Other
6798,1,6,Male,25 - 45,African-American
6799,0,1,Male,25 - 45,Hispanic
6800,0,3,Female,25 - 45,Caucasian
6801,0,1,Male,Greater than 45,Hispanic
6802,1,1,Male,25 - 45,Caucasian
6803,1,4,Male,Less than 25,African-American
6804,0,1,Female,Greater than 45,Caucasian
6805,0,1,Male,25 - 45,Caucasian
6806,1,6,Male,Less than 25,Caucasian
6807,1,7,Male,25 - 45,African-American
6808,0,1,Female,25 - 45,Other
6809,1,6,Female,Less than 25,African-American
6810,1,9,Male,25 - 45,African-American
6811,0,7,Male,Less than 25,Caucasian
6812,1,2,Female,25 - 45,African-American
6813,1,6,Male,25 - 45,African-American
6814,0,6,Male,25 - 45,Caucasian
6815,1,4,Male,25 - 45,Caucasian
6816,1,10,Female,25 - 45,African-American
6817,0,1,Male,25 - 45,African-American
6818,0,5,Male,25 - 45,Caucasian
6819,0,7,Male,Less than 25,Caucasian
6820,0,1,Female,Greater than 45,Caucasian
6821,0,1,Male,Greater than 45,Caucasian
6822,1,5,Female,25 - 45,Caucasian
6823,0,3,Male,25 - 45,Hispanic
6824,0,7,Male,25 - 45,African-American
6825,1,8,Male,Greater than 45,African-American
6826,0,1,Male,25 - 45,Hispanic
6827,0,6,Female,Greater than 45,Caucasian
6828,0,9,Male,Greater than 45,African-American
6829,0,1,Male,Greater than 45,Caucasian
6830,0,1,Male,Greater than 45,African-American
6831,0,1,Male,25 - 45,African-American
6832,0,7,Male,Less than 25,African-American
6833,0,1,Male,Greater than 45,Caucasian
6834,1,5,Male,25 - 45,Hispanic
6835,1,4,Male,25 - 45,Caucasian
6836,1,3,Male,25 - 45,Caucasian
6837,1,2,Male,25 - 45,Caucasian
6838,0,1,Male,Greater than 45,African-American
6839,1,1,Female,25 - 45,African-American
6840,0,1,Male,Greater than 45,Caucasian
6841,0,2,Male,Greater than 45,Caucasian
6842,0,4,Male,Greater than 45,Caucasian
6843,1,2,Male,25 - 45,Other
6844,1,6,Male,25 - 45,Hispanic
6845,0,1,Male,25 - 45,Caucasian
6846,0,4,Male,Greater than 45,African-American
6847,0,2,Male,Greater than 45,Caucasian
6848,0,10,Female,Less than 25,African-American
6849,1,4,Male,25 - 45,Caucasian
6850,0,3,Male,Less than 25,African-American
6851,0,1,Male,25 - 45,Caucasian
6852,0,1,Female,Greater than 45,Hispanic
6853,0,6,Male,25 - 45,African-American
6854,1,1,Male,25 - 45,Hispanic
6855,0,4,Male,Less than 25,African-American
6856,0,1,Male,Greater than 45,Caucasian
6857,1,4,Male,Greater than 45,African-American
6858,0,2,Female,Greater than 45,African-American
6859,1,2,Male,25 - 45,Caucasian
6860,1,4,Female,25 - 45,African-American
6861,0,1,Female,25 - 45,African-American
6862,1,6,Male,25 - 45,African-American
6863,0,4,Female,25 - 45,Hispanic
6864,1,7,Male,25 - 45,African-American
6865,1,7,Male,25 - 45,African-American
6866,0,1,Male,25 - 45,Other
6867,0,3,Female,25 - 45,Caucasian
6868,1,7,Male,Less than 25,African-American
6869,0,1,Male,Greater than 45,Caucasian
6870,0,1,Male,Greater than 45,Caucasian
6871,1,7,Female,25 - 45,Native American
6872,0,1,Male,25 - 45,African-American
6873,1,3,Male,Greater than 45,African-American
6874,0,5,Male,25 - 45,Caucasian
6875,1,1,Male,25 - 45,Hispanic
6876,0,2,Male,25 - 45,Hispanic
6877,1,7,Male,Greater than 45,African-American
6878,1,1,Male,25 - 45,Hispanic
6879,0,5,Male,Less than 25,African-American
6880,0,1,Male,25 - 45,Caucasian
6881,0,1,Male,Greater than 45,Caucasian
6882,1,2,Male,Greater than 45,Caucasian
6883,0,8,Female,Less than 25,Caucasian
6884,1,2,Male,25 - 45,Caucasian
6885,0,3,Male,25 - 45,Caucasian
6886,0,6,Female,25 - 45,Hispanic
6887,0,1,Male,Greater than 45,Other
6888,1,7,Female,Less than 25,African-American
6889,1,4,Male,Less than 25,Other
6890,0,1,Female,Greater than 45,Caucasian
6891,1,9,Female,25 - 45,Caucasian
6892,1,6,Male,25 - 45,African-American
6893,0,1,Male,25 - 45,Caucasian
